candidate_id,schema_id,run_id,replicate_index,episode_index,step_index,tier,state_cell_id,action_cell_id,action_index,selection_mode,q_value_before
plate_support_candidate:source_local_ratio_iterated:0:c8462cf197,plate_support_schema_source_local_ratio_iterated_001_over_072_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8462cf197-trainrep1,1,1,5,2,"StateCellId(tier=2, ordinal=19)","ActionCellId(tier=2, ordinal=27)",9,greedy,0.0
plate_support_candidate:source_local_ratio_iterated:0:c8462cf197,plate_support_schema_source_local_ratio_iterated_001_over_072_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8462cf197-trainrep1,1,1,6,2,"StateCellId(tier=2, ordinal=7)","ActionCellId(tier=2, ordinal=35)",10,greedy,0.0
plate_support_candidate:source_local_ratio_iterated:0:c8462cf197,plate_support_schema_source_local_ratio_iterated_001_over_072_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8462cf197-trainrep1,1,1,7,2,"StateCellId(tier=2, ordinal=6)","ActionCellId(tier=2, ordinal=42)",1,epsilon_explore,0.0
plate_support_candidate:source_local_ratio_iterated:0:c8462cf197,plate_support_schema_source_local_ratio_iterated_001_over_072_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8462cf197-trainrep1,1,1,8,2,"StateCellId(tier=2, ordinal=20)","ActionCellId(tier=2, ordinal=52)",11,greedy,0.0
plate_support_candidate:source_local_ratio_iterated:0:c8462cf197,plate_support_schema_source_local_ratio_iterated_001_over_072_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8462cf197-trainrep1,1,1,9,2,"StateCellId(tier=2, ordinal=7)","ActionCellId(tier=2, ordinal=60)",9,greedy,0.0
plate_support_candidate:source_local_ratio_iterated:0:c8462cf197,plate_support_schema_source_local_ratio_iterated_001_over_072_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8462cf197-trainrep1,1,1,10,2,"StateCellId(tier=2, ordinal=29)","ActionCellId(tier=2, ordinal=67)",8,greedy,0.0
plate_support_candidate:source_local_ratio_iterated:0:c8462cf197,plate_support_schema_source_local_ratio_iterated_001_over_072_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8462cf197-trainrep1,1,1,11,2,"StateCellId(tier=2, ordinal=7)","ActionCellId(tier=2, ordinal=59)",6,greedy,0.0
plate_support_candidate:source_local_ratio_iterated:0:c8462cf197,plate_support_schema_source_local_ratio_iterated_001_over_072_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8462cf197-trainrep1,1,1,12,2,"StateCellId(tier=2, ordinal=28)","ActionCellId(tier=2, ordinal=72)",7,greedy,0.0
plate_support_candidate:source_local_ratio_iterated:0:c8462cf197,plate_support_schema_source_local_ratio_iterated_001_over_072_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8462cf197-trainrep1,1,1,13,2,"StateCellId(tier=2, ordinal=7)","ActionCellId(tier=2, ordinal=58)",10,epsilon_explore,0.0
plate_support_candidate:source_local_ratio_iterated:0:c8462cf197,plate_support_schema_source_local_ratio_iterated_001_over_072_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8462cf197-trainrep1,1,1,14,2,"StateCellId(tier=2, ordinal=20)","ActionCellId(tier=2, ordinal=51)",0,greedy,0.0
