evaluation_id,candidate_group_id,schema1_candidate_id,instance_id,arm_id,numerator,denominator,requested_rate,selector_rule_id,schema_seed,tier_state_cell_count_sequence,tier_active_action_cell_count_sequence,parent_training_health_class,parent_concrete_step_count,parent_learner_update_count,selected,exclusion_reason
counterpoint_second_serious_schema_comparison_v001,counterpoint_symbolic_n3_small_v001-p001_over_018-schema0,counterpoint_symbolic_n3_small_v001-p001_over_018-schema0,counterpoint_symbolic_n3_small_v001,p001_over_018,1,18,0.05555555555555555,counterpoint_sha256_edge_threshold_v001,0,"[108, 54]","[1140, 1029]",trainable_clean,30,71,True,
counterpoint_second_serious_schema_comparison_v001,counterpoint_symbolic_n3_small_v001-p001_over_144-schema0,counterpoint_symbolic_n3_small_v001-p001_over_144-schema0,counterpoint_symbolic_n3_small_v001,p001_over_144,1,144,0.006944444444444444,counterpoint_sha256_edge_threshold_v001,0,"[108, 100]","[1140, 1132]",trainable_clean,32,40,False,
counterpoint_second_serious_schema_comparison_v001,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1,counterpoint_symbolic_n3_small_v001,p001_over_144,1,144,0.006944444444444444,counterpoint_sha256_edge_threshold_v001,1,"[108, 104]","[1140, 1136]",trainable_clean,32,40,False,
counterpoint_second_serious_schema_comparison_v001,counterpoint_symbolic_n3_small_v001-p001_over_144-schema2,counterpoint_symbolic_n3_small_v001-p001_over_144-schema2,counterpoint_symbolic_n3_small_v001,p001_over_144,1,144,0.006944444444444444,counterpoint_sha256_edge_threshold_v001,2,"[108, 98]","[1140, 1130]",trainable_clean,32,40,False,
counterpoint_second_serious_schema_comparison_v001,counterpoint_symbolic_n3_small_v001-p001_over_036-schema0,counterpoint_symbolic_n3_small_v001-p001_over_036-schema0,counterpoint_symbolic_n3_small_v001,p001_over_036,1,36,0.027777777777777776,counterpoint_sha256_edge_threshold_v001,0,"[108, 82]","[1140, 1110]",trainable_clean,32,40,False,
counterpoint_second_serious_schema_comparison_v001,counterpoint_symbolic_n3_small_v001-p001_over_036-schema1,counterpoint_symbolic_n3_small_v001-p001_over_036-schema1,counterpoint_symbolic_n3_small_v001,p001_over_036,1,36,0.027777777777777776,counterpoint_sha256_edge_threshold_v001,1,"[108, 79]","[1140, 1090]",trainable_clean,32,41,False,
counterpoint_second_serious_schema_comparison_v001,counterpoint_symbolic_n3_small_v001-p001_over_036-schema2,counterpoint_symbolic_n3_small_v001-p001_over_036-schema2,counterpoint_symbolic_n3_small_v001,p001_over_036,1,36,0.027777777777777776,counterpoint_sha256_edge_threshold_v001,2,"[108, 75]","[1140, 1085]",trainable_clean,32,41,False,
