suite_id,stage_id,environment_family_id,environment_instance_id,status,claim_status,claim_boundary,artifact_root,source_stage_ids,source_artifact_paths,linearization_mode_id,state_collapser_dependency_status,trained_candidate_count,trainable_candidate_count,blocking_reason
plate_support_standard_gauntlet_v001,plate_support_gauntlet_tower_training_health_v001,plate_support,plate_support_5x5_default_v001,complete,trainable_clean,tower-only training health evidence; no flat comparison claim,/Users/foster/big_boy_benchmarking/docs/evaluations/plate_support_5x5_default_v001/standard_gauntlet/artifacts/iterated_001/stages/tower_training_health,plate_support_gauntlet_candidate_discovery_v001,,tensor_available_disabled,ok,2,2,
