candidate_id,schema_id,run_id,replicate_index,episode_index,step_index,tier,state_cell_id,action_cell_id,candidate_lift_count,executable_lift_count,selected_lift_source,selected_lift_target,selected_action_index,lift_status,failure_reason
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,10,1,"StateCellId(tier=1, ordinal=9)","ActionCellId(tier=1, ordinal=17)",1,1,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=1, e3=1)","PlateSupportState(x_idx=2, y_idx=1, theta_idx=0, e1=1, e2=1, e3=1)",3,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,11,1,"StateCellId(tier=1, ordinal=4)","ActionCellId(tier=1, ordinal=57)",1,1,"PlateSupportState(x_idx=2, y_idx=1, theta_idx=0, e1=1, e2=1, e3=1)","PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=1, e3=1)",2,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,12,1,"StateCellId(tier=1, ordinal=9)","ActionCellId(tier=1, ordinal=16)",1,1,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=1, e3=1)","PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=1, e2=1, e3=1)",2,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,13,1,"StateCellId(tier=1, ordinal=3)","ActionCellId(tier=1, ordinal=29)",1,1,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=1, e2=1, e3=1)","PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=1, e2=0, e3=1)",9,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,14,1,"StateCellId(tier=1, ordinal=23)","ActionCellId(tier=1, ordinal=61)",1,1,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=1, e2=0, e3=1)","PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=0, e3=1)",3,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,15,1,"StateCellId(tier=1, ordinal=7)","ActionCellId(tier=1, ordinal=36)",1,1,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=0, e3=1)","PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=2, e2=0, e3=1)",6,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,16,1,"StateCellId(tier=1, ordinal=27)","ActionCellId(tier=1, ordinal=68)",1,1,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=2, e2=0, e3=1)","PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=0, e3=1)",7,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,17,1,"StateCellId(tier=1, ordinal=7)","ActionCellId(tier=1, ordinal=35)",1,1,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=0, e3=1)","PlateSupportState(x_idx=2, y_idx=1, theta_idx=0, e1=1, e2=0, e3=1)",3,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,18,1,"StateCellId(tier=1, ordinal=26)","ActionCellId(tier=1, ordinal=72)",1,1,"PlateSupportState(x_idx=2, y_idx=1, theta_idx=0, e1=1, e2=0, e3=1)","PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=0, e3=1)",2,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,19,1,"StateCellId(tier=1, ordinal=7)","ActionCellId(tier=1, ordinal=34)",1,1,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=0, e3=1)","PlateSupportState(x_idx=1, y_idx=2, theta_idx=0, e1=1, e2=0, e3=1)",1,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,20,1,"StateCellId(tier=1, ordinal=25)","ActionCellId(tier=1, ordinal=76)",1,1,"PlateSupportState(x_idx=1, y_idx=2, theta_idx=0, e1=1, e2=0, e3=1)","PlateSupportState(x_idx=1, y_idx=2, theta_idx=0, e1=1, e2=1, e3=1)",8,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,21,1,"StateCellId(tier=1, ordinal=9)","ActionCellId(tier=1, ordinal=83)",1,1,"PlateSupportState(x_idx=1, y_idx=2, theta_idx=0, e1=1, e2=1, e3=1)","PlateSupportState(x_idx=1, y_idx=2, theta_idx=0, e1=2, e2=1, e3=1)",6,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,22,1,"StateCellId(tier=1, ordinal=33)","ActionCellId(tier=1, ordinal=92)",1,1,"PlateSupportState(x_idx=1, y_idx=2, theta_idx=0, e1=2, e2=1, e3=1)","PlateSupportState(x_idx=1, y_idx=2, theta_idx=0, e1=1, e2=1, e3=1)",7,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,23,1,"StateCellId(tier=1, ordinal=9)","ActionCellId(tier=1, ordinal=81)",1,1,"PlateSupportState(x_idx=1, y_idx=2, theta_idx=0, e1=1, e2=1, e3=1)","PlateSupportState(x_idx=1, y_idx=2, theta_idx=0, e1=1, e2=2, e3=1)",8,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,24,1,"StateCellId(tier=1, ordinal=29)","ActionCellId(tier=1, ordinal=96)",1,1,"PlateSupportState(x_idx=1, y_idx=2, theta_idx=0, e1=1, e2=2, e3=1)","PlateSupportState(x_idx=1, y_idx=2, theta_idx=0, e1=1, e2=1, e3=1)",9,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,25,1,"StateCellId(tier=1, ordinal=9)","ActionCellId(tier=1, ordinal=83)",1,1,"PlateSupportState(x_idx=1, y_idx=2, theta_idx=0, e1=1, e2=1, e3=1)","PlateSupportState(x_idx=1, y_idx=2, theta_idx=0, e1=2, e2=1, e3=1)",6,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,26,1,"StateCellId(tier=1, ordinal=33)","ActionCellId(tier=1, ordinal=91)",1,1,"PlateSupportState(x_idx=1, y_idx=2, theta_idx=0, e1=2, e2=1, e3=1)","PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=2, e2=1, e3=1)",0,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,27,1,"StateCellId(tier=1, ordinal=5)","ActionCellId(tier=1, ordinal=51)",1,1,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=2, e2=1, e3=1)","PlateSupportState(x_idx=2, y_idx=1, theta_idx=0, e1=2, e2=1, e3=1)",3,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,28,1,"StateCellId(tier=1, ordinal=34)","ActionCellId(tier=1, ordinal=99)",1,1,"PlateSupportState(x_idx=2, y_idx=1, theta_idx=0, e1=2, e2=1, e3=1)","PlateSupportState(x_idx=2, y_idx=1, theta_idx=0, e1=2, e2=2, e3=1)",8,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,29,1,"StateCellId(tier=1, ordinal=45)","ActionCellId(tier=1, ordinal=105)",1,1,"PlateSupportState(x_idx=2, y_idx=1, theta_idx=0, e1=2, e2=2, e3=1)","PlateSupportState(x_idx=2, y_idx=1, theta_idx=0, e1=2, e2=2, e3=2)",10,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,30,1,"StateCellId(tier=1, ordinal=47)","ActionCellId(tier=1, ordinal=112)",1,1,"PlateSupportState(x_idx=2, y_idx=1, theta_idx=0, e1=2, e2=2, e3=2)","PlateSupportState(x_idx=2, y_idx=1, theta_idx=0, e1=1, e2=2, e3=2)",7,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,31,1,"StateCellId(tier=1, ordinal=52)","ActionCellId(tier=1, ordinal=116)",1,1,"PlateSupportState(x_idx=2, y_idx=1, theta_idx=0, e1=1, e2=2, e3=2)","PlateSupportState(x_idx=2, y_idx=1, theta_idx=0, e1=2, e2=2, e3=2)",6,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,32,1,"StateCellId(tier=1, ordinal=47)","ActionCellId(tier=1, ordinal=110)",1,1,"PlateSupportState(x_idx=2, y_idx=1, theta_idx=0, e1=2, e2=2, e3=2)","PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=2, e2=2, e3=2)",2,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,33,1,"StateCellId(tier=1, ordinal=50)","ActionCellId(tier=1, ordinal=125)",1,1,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=2, e2=2, e3=2)","PlateSupportState(x_idx=2, y_idx=2, theta_idx=3, e1=2, e2=2, e3=2)",5,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,34,1,"StateCellId(tier=1, ordinal=57)","ActionCellId(tier=1, ordinal=127)",1,1,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=3, e1=2, e2=2, e3=2)","PlateSupportState(x_idx=2, y_idx=2, theta_idx=2, e1=2, e2=2, e3=2)",5,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,35,1,"StateCellId(tier=1, ordinal=58)","ActionCellId(tier=1, ordinal=131)",1,1,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=2, e1=2, e2=2, e3=2)","PlateSupportState(x_idx=2, y_idx=2, theta_idx=2, e1=2, e2=1, e3=2)",9,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,36,2,"StateCellId(tier=2, ordinal=59)","ActionCellId(tier=2, ordinal=124)",1,1,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=2, e1=2, e2=1, e3=2)","PlateSupportState(x_idx=2, y_idx=2, theta_idx=1, e1=2, e2=1, e3=2)",5,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,37,2,"StateCellId(tier=2, ordinal=61)","ActionCellId(tier=2, ordinal=132)",1,1,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=1, e1=2, e2=1, e3=2)","PlateSupportState(x_idx=2, y_idx=2, theta_idx=1, e1=2, e2=0, e3=2)",9,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,38,2,"StateCellId(tier=2, ordinal=60)","ActionCellId(tier=2, ordinal=138)",1,1,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=1, e1=2, e2=0, e3=2)","PlateSupportState(x_idx=2, y_idx=2, theta_idx=1, e1=2, e2=1, e3=2)",8,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,39,2,"StateCellId(tier=2, ordinal=61)","ActionCellId(tier=2, ordinal=129)",1,1,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=1, e1=2, e2=1, e3=2)","PlateSupportState(x_idx=2, y_idx=2, theta_idx=1, e1=2, e2=2, e3=2)",8,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,40,2,"StateCellId(tier=2, ordinal=52)","ActionCellId(tier=2, ordinal=141)",1,1,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=1, e1=2, e2=2, e3=2)","PlateSupportState(x_idx=2, y_idx=2, theta_idx=1, e1=2, e2=1, e3=2)",9,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,41,2,"StateCellId(tier=2, ordinal=61)","ActionCellId(tier=2, ordinal=128)",1,1,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=1, e1=2, e2=1, e3=2)","PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=2, e2=1, e3=2)",5,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,42,2,"StateCellId(tier=2, ordinal=11)","ActionCellId(tier=2, ordinal=151)",1,1,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=2, e2=1, e3=2)","PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=2, e2=1, e3=2)",0,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,43,2,"StateCellId(tier=2, ordinal=62)","ActionCellId(tier=2, ordinal=156)",1,1,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=2, e2=1, e3=2)","PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=1, e2=1, e3=2)",7,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,44,2,"StateCellId(tier=2, ordinal=7)","ActionCellId(tier=2, ordinal=161)",1,1,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=1, e2=1, e3=2)","PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=1, e2=0, e3=2)",9,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,45,2,"StateCellId(tier=2, ordinal=65)","ActionCellId(tier=2, ordinal=165)",1,1,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=1, e2=0, e3=2)","PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=1, e2=1, e3=2)",8,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,46,2,"StateCellId(tier=2, ordinal=7)","ActionCellId(tier=2, ordinal=161)",1,1,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=1, e2=1, e3=2)","PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=1, e2=0, e3=2)",9,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,47,2,"StateCellId(tier=2, ordinal=65)","ActionCellId(tier=2, ordinal=164)",1,1,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=1, e2=0, e3=2)","PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=2, e2=0, e3=2)",6,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,48,2,"StateCellId(tier=2, ordinal=63)","ActionCellId(tier=2, ordinal=168)",1,1,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=2, e2=0, e3=2)","PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=2, e2=1, e3=2)",8,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,0,49,2,"StateCellId(tier=2, ordinal=62)","ActionCellId(tier=2, ordinal=155)",1,1,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=2, e2=1, e3=2)","PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=2, e2=0, e3=2)",9,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,1,0,1,"StateCellId(tier=1, ordinal=9)","ActionCellId(tier=1, ordinal=5)",1,1,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=1, e3=1)","PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=0, e3=1)",9,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,1,1,1,"StateCellId(tier=1, ordinal=7)","ActionCellId(tier=1, ordinal=9)",1,1,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=0, e3=1)","PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=1, e2=0, e3=1)",2,success,
plate_support_candidate:source_local_ratio_iterated:0:c8b8935b4c,plate_support_schema_source_local_ratio_iterated_001_over_144_i032_v001,iterated_001-plate-support-candidate-source-local-ratio-iterated-0-c8b8935b4c-trainrep0,0,1,2,1,"StateCellId(tier=1, ordinal=18)","ActionCellId(tier=1, ordinal=16)",1,1,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=1, e2=0, e3=1)","PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=0, e3=1)",3,success,
