evaluation_id,run_id,instance_id,arm_id,numerator,denominator,requested_rate,selector_rule_id,schema_seed,replicate_index,tier_index,state_cell_count,active_action_cell_count,raw_historical_action_cell_record_count,base_state_count,base_edge_count,state_compression_ratio,largest_state_cell_size,largest_state_cell_share,singleton_state_cell_count,singleton_base_state_share,state_cell_size_histogram,full_collapse,near_collapse,degeneracy_class
counterpoint_noisy_rate_contraction_diagnostics_v001,counterpoint_symbolic_n3_wide_20_108_span18_v001-no_contraction_control-schema0-rep0,counterpoint_symbolic_n3_wide_20_108_span18_v001,no_contraction_control,0,1,0.0,no_contraction_control,0,0,0,3580,49172,49172,3580,49172,1.0,1,0.00027932960893854746,3580,1.0,"{""1"": 3580}",False,False,identity_or_base
counterpoint_noisy_rate_contraction_diagnostics_v001,counterpoint_symbolic_n3_wide_20_108_span18_v001-p001_over_018-schema0-rep0,counterpoint_symbolic_n3_wide_20_108_span18_v001,p001_over_018,1,18,0.05555555555555555,counterpoint_sha256_edge_threshold_v001,0,0,0,3580,49172,49172,3580,49172,1.0,1,0.00027932960893854746,3580,1.0,"{""1"": 3580}",False,False,identity_or_base
counterpoint_noisy_rate_contraction_diagnostics_v001,counterpoint_symbolic_n3_wide_20_108_span18_v001-p001_over_018-schema0-rep0,counterpoint_symbolic_n3_wide_20_108_span18_v001,p001_over_018,1,18,0.05555555555555555,counterpoint_sha256_edge_threshold_v001,0,0,1,1035,24258,3786096,3580,49172,0.28910614525139666,2100,0.5865921787709497,834,0.2329608938547486,"{""1"": 834, ""2"": 124, ""3"": 47, ""4"": 12, ""5"": 5, ""6"": 5, ""7"": 1, ""8"": 3, ""10"": 1, ""15"": 1, ""98"": 1, ""2100"": 1}",False,False,compressed
