pair_id,arm_id,arm_type,candidate_id,schema_id,run_id,replicate_index,episode_index,episode_seed,status,step_count,total_reward,terminated,truncated,goal_reached,target_hit,blocked_reason
pairrep003,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep003-plate-support-direct-concrete-baseline,3,0,30000,complete,50,-104.0,False,True,False,False,
pairrep003,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep003-plate-support-direct-concrete-baseline,3,1,30001,complete,50,-92.0,False,True,False,False,
pairrep003,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep003-plate-support-direct-concrete-baseline,3,2,30002,complete,50,-100.0,False,True,False,False,
pairrep003,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep003-plate-support-direct-concrete-baseline,3,3,30003,complete,50,-110.0,False,True,False,False,
pairrep003,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep003-plate-support-direct-concrete-baseline,3,4,30004,complete,50,-110.0,False,True,False,False,
pairrep003,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep003-plate-support-direct-concrete-baseline,3,5,30005,complete,50,-128.0,False,True,False,False,
pairrep003,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep003-plate-support-direct-concrete-baseline,3,6,30006,complete,50,-114.0,False,True,False,False,
pairrep003,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep003-plate-support-direct-concrete-baseline,3,7,30007,complete,50,-114.0,False,True,False,False,
pairrep003,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep003-plate-support-direct-concrete-baseline,3,8,30008,complete,50,-100.0,False,True,False,False,
pairrep003,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep003-plate-support-direct-concrete-baseline,3,9,30009,complete,50,-102.0,False,True,False,False,
pairrep003,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep003-plate-support-direct-concrete-baseline,3,10,30010,complete,50,-96.0,False,True,False,False,
pairrep003,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep003-plate-support-direct-concrete-baseline,3,11,30011,complete,50,-96.0,False,True,False,False,
pairrep003,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep003-plate-support-direct-concrete-baseline,3,12,30012,complete,50,-114.0,False,True,False,False,
pairrep003,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep003-plate-support-direct-concrete-baseline,3,13,30013,complete,50,-104.0,False,True,False,False,
pairrep003,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep003-plate-support-direct-concrete-baseline,3,14,30014,complete,50,-106.0,False,True,False,False,
pairrep003,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep003-plate-support-direct-concrete-baseline,3,15,30015,complete,50,-84.0,False,True,False,False,
pairrep003,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep003-plate-support-direct-concrete-baseline,3,16,30016,complete,50,-106.0,False,True,False,False,
pairrep003,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep003-plate-support-direct-concrete-baseline,3,17,30017,complete,50,-84.0,False,True,False,False,
pairrep003,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep003-plate-support-direct-concrete-baseline,3,18,30018,complete,50,-98.0,False,True,False,False,
pairrep003,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep003-plate-support-direct-concrete-baseline,3,19,30019,complete,50,-104.0,False,True,False,False,
pairrep003,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep003-plate-support-direct-concrete-baseline,3,20,30020,complete,50,-78.0,False,True,False,False,
pairrep003,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep003-plate-support-direct-concrete-baseline,3,21,30021,complete,50,-68.0,False,True,False,False,
pairrep003,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep003-plate-support-direct-concrete-baseline,3,22,30022,complete,50,-80.0,False,True,False,False,
pairrep003,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep003-plate-support-direct-concrete-baseline,3,23,30023,complete,50,-66.0,False,True,False,False,
pairrep003,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep003-plate-support-direct-concrete-baseline,3,24,30024,complete,50,-98.0,False,True,False,False,
pairrep003,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep003-plate-support-direct-concrete-baseline,3,25,30025,complete,50,-96.0,False,True,False,False,
pairrep003,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep003-plate-support-direct-concrete-baseline,3,26,30026,complete,50,-72.0,False,True,False,False,
pairrep003,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep003-plate-support-direct-concrete-baseline,3,27,30027,complete,50,-104.0,False,True,False,False,
pairrep003,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep003-plate-support-direct-concrete-baseline,3,28,30028,complete,9,90.0,True,False,True,True,
pairrep003,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep003-plate-support-direct-concrete-baseline,3,29,30029,complete,18,79.0,True,False,True,True,
pairrep003,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep003-plate-support-direct-concrete-baseline,3,30,30030,complete,29,62.0,True,False,True,True,
pairrep003,plate_support_direct_concrete_baseline,direct_concrete_baseline,direct_baseline,no_contraction,iterated_001-pairrep003-plate-support-direct-concrete-baseline,3,31,30031,complete,50,-102.0,False,True,False,False,
