arm_id,run_id,schema_seed,episode_index,total_reward,step_count,success
direct_masked_random,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep3,,3,12.966666666666665,8,True
direct_masked_random,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep3,,4,12.461111111111112,8,True
direct_masked_random,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep3,,5,13.180555555555555,8,True
direct_masked_random,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep3,,6,12.963888888888887,8,True
direct_masked_random,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep3,,7,13.672222222222222,8,True
direct_masked_random,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep3,,8,12.675,8,True
direct_masked_random,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep3,,9,12.741666666666665,8,True
direct_masked_random,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep3,,10,12.777777777777775,8,True
direct_masked_random,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep3,,11,12.936111111111114,8,True
direct_masked_random,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep3,,12,13.524999999999999,8,True
direct_masked_random,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep3,,13,12.297222222222222,8,True
direct_masked_random,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep3,,14,13.105555555555554,8,True
direct_masked_random,counterpoint_symbolic_n3_small_v001-direct_masked_random-rep3,,15,12.43611111111111,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep0,,0,13.127777777777776,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep0,,1,13.19722222222222,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep0,,2,12.61111111111111,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep0,,3,12.752777777777778,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep0,,4,13.127777777777776,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep0,,5,12.825,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep0,,6,12.822222222222221,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep0,,7,12.75,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep0,,8,12.98611111111111,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep0,,9,12.899999999999999,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep0,,10,12.933333333333332,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep0,,11,12.972222222222221,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep0,,12,13.127777777777776,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep0,,13,13.133333333333331,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep0,,14,12.702777777777776,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep0,,15,12.458333333333334,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,,0,12.738888888888887,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,,1,12.738888888888887,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,,2,12.666666666666668,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,,3,12.866666666666667,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,,4,12.180555555555557,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,,5,12.516666666666666,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,,6,12.511111111111113,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,,7,12.930555555555554,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,,8,12.55,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,,9,13.088888888888889,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,,10,12.883333333333333,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,,11,12.727777777777778,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,,12,12.98611111111111,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,,13,12.50277777777778,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,,14,12.61111111111111,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep1,,15,12.55,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep2,,0,12.38611111111111,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep2,,1,12.524999999999999,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep2,,2,12.433333333333334,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep2,,3,12.916666666666668,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep2,,4,12.64722222222222,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep2,,5,12.752777777777776,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep2,,6,12.275,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep2,,7,12.491666666666667,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep2,,8,12.444444444444443,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep2,,9,12.333333333333332,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep2,,10,12.847222222222221,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep2,,11,13.169444444444444,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep2,,12,12.141666666666666,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep2,,13,12.925,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep2,,14,12.444444444444443,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep2,,15,12.333333333333332,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep3,,0,12.719444444444445,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep3,,1,12.399999999999999,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep3,,2,12.777777777777779,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep3,,3,12.37777777777778,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep3,,4,12.613888888888889,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep3,,5,12.905555555555553,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep3,,6,12.155555555555555,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep3,,7,12.41388888888889,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep3,,8,12.647222222222222,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep3,,9,12.825,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep3,,10,12.37777777777778,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep3,,11,12.719444444444445,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep3,,12,12.719444444444445,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep3,,13,12.855555555555556,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep3,,14,12.727777777777774,8,True
direct_tabular_q,counterpoint_symbolic_n3_small_v001-direct_tabular_q-rep3,,15,12.791666666666666,8,True
tower_empty_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_empty_exploit_explore_tabular_q-schema586944204-rep0,,0,13.238888888888889,8,True
tower_empty_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_empty_exploit_explore_tabular_q-schema586944204-rep0,,1,13.238888888888889,8,True
tower_empty_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_empty_exploit_explore_tabular_q-schema586944204-rep0,,2,12.991666666666665,8,True
tower_empty_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_empty_exploit_explore_tabular_q-schema586944204-rep0,,3,13.238888888888889,8,True
tower_empty_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_empty_exploit_explore_tabular_q-schema586944204-rep0,,4,12.991666666666665,8,True
tower_empty_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_empty_exploit_explore_tabular_q-schema586944204-rep0,,5,12.991666666666665,8,True
tower_empty_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_empty_exploit_explore_tabular_q-schema586944204-rep0,,6,12.513888888888888,8,True
tower_empty_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_empty_exploit_explore_tabular_q-schema586944204-rep0,,7,12.991666666666665,8,True
tower_empty_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_empty_exploit_explore_tabular_q-schema586944204-rep0,,8,12.513888888888888,8,True
tower_empty_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_empty_exploit_explore_tabular_q-schema586944204-rep0,,9,13.238888888888889,8,True
