arm_id,run_id,category,seconds
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema1-rep0,total,0.4049508623429574
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema2-rep0,algorithm_online,0.4314337011310272
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema2-rep0,linearization_setup,0.025309457967523485
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema2-rep0,total,0.4567431590985507
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema0-rep1,algorithm_online,0.4271937473095022
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema0-rep1,linearization_setup,0.025423332932405174
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema0-rep1,total,0.4526170802419074
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema1-rep1,algorithm_online,0.3757812359253876
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema1-rep1,linearization_setup,0.04932550003286451
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema1-rep1,total,0.4251067359582521
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema2-rep1,algorithm_online,0.5464599227998406
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema2-rep1,linearization_setup,0.04508770804386586
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema2-rep1,total,0.5915476308437064
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema0-rep2,algorithm_online,0.4329707957804203
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema0-rep2,linearization_setup,0.04479729104787111
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema0-rep2,total,0.4777680868282914
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema1-rep2,algorithm_online,0.38159498950699344
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema1-rep2,linearization_setup,0.025922541972249746
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema1-rep2,total,0.4075175314792432
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema2-rep2,algorithm_online,0.4199658242287114
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema2-rep2,linearization_setup,0.024899999902117997
tower_random_unbalanced_exploit_explore_tabular_q,counterpoint_symbolic_n3_small_v001-tower_random_unbalanced_exploit_explore_tabular_q-schema2-rep2,total,0.4448658241308294
