evaluation_id,candidate_id,parent_evaluation_id,parent_artifact_run_label,parent_run_id,instance_id,arm_id,numerator,denominator,requested_rate,selector_rule_id,schema_seed,selected_edge_count,selected_edge_share,selected_source_share,zero_selected_source_count,tier_state_cell_count_sequence,tier_active_action_cell_count_sequence,deepest_tier_index,deepest_tier_state_cell_count,deepest_tier_active_action_cell_count,largest_state_cell_share,endpoint_useful_coalescence_count,candidate_eligible,candidate_exclusion_reason
counterpoint_noisy_rate_full_tower_training_diagnostic_v001,counterpoint_symbolic_n3_wide_20_108_span18_v001-p001_over_018-schema0,counterpoint_noisy_rate_contraction_diagnostics_v001,wide_span18_p001_over018_s0_001,counterpoint_symbolic_n3_wide_20_108_span18_v001-p001_over_018-schema0-rep0,counterpoint_symbolic_n3_wide_20_108_span18_v001,p001_over_018,1,18,0.05555555555555555,counterpoint_sha256_edge_threshold_v001,0,2800,0.05694297567721467,0.5402234636871508,1646,"[3580, 1035]","[49172, 24258]",1,1035,24258,0.5865921787709497,2545,True,
