evaluation_id,run_id,candidate_id,training_replicate_index,episode_window_start,episode_window_end,mean_total_reward,mean_concrete_step_count,mean_lift_success_share,mean_selected_deepest_tier_share,mean_deepest_tier_concrete_step_share,zero_step_episode_count,learner_update_count
counterpoint_noisy_rate_full_tower_training_diagnostic_v001,counterpoint_symbolic_n3_small_v001-p001_over_144-schema0-trainrep0,counterpoint_symbolic_n3_small_v001-p001_over_144-schema0,0,0,3,12.874305555555555,8.0,0.9411764705882353,0.56,0.5625,0,42
counterpoint_noisy_rate_full_tower_training_diagnostic_v001,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1-trainrep0,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1,0,0,3,12.85486111111111,8.0,0.9696969696969697,0.5714285714285714,0.59375,0,41
counterpoint_noisy_rate_full_tower_training_diagnostic_v001,counterpoint_symbolic_n3_small_v001-p001_over_144-schema2-trainrep0,counterpoint_symbolic_n3_small_v001-p001_over_144-schema2,0,0,3,12.957638888888889,8.0,0.9696969696969697,0.5714285714285714,0.59375,0,41
counterpoint_noisy_rate_full_tower_training_diagnostic_v001,counterpoint_symbolic_n3_small_v001-p001_over_036-schema0-trainrep0,counterpoint_symbolic_n3_small_v001-p001_over_036-schema0,0,0,3,12.752083333333333,8.0,0.9696969696969697,0.5714285714285714,0.59375,0,41
counterpoint_noisy_rate_full_tower_training_diagnostic_v001,counterpoint_symbolic_n3_small_v001-p001_over_036-schema1-trainrep0,counterpoint_symbolic_n3_small_v001-p001_over_036-schema1,0,0,3,12.6625,8.0,0.8,0.631578947368421,0.5625,0,49
counterpoint_noisy_rate_full_tower_training_diagnostic_v001,counterpoint_symbolic_n3_small_v001-p001_over_036-schema2-trainrep0,counterpoint_symbolic_n3_small_v001-p001_over_036-schema2,0,0,3,12.827083333333333,8.0,0.8421052631578947,0.6,0.5625,0,47
counterpoint_noisy_rate_full_tower_training_diagnostic_v001,counterpoint_symbolic_n3_small_v001-p001_over_018-schema0-trainrep0,counterpoint_symbolic_n3_small_v001-p001_over_018-schema0,0,0,3,11.565972222222221,7.5,0.21897810218978103,0.9617486338797814,0.8333333333333334,0,178
