evaluation_id,candidate_id,parent_evaluation_id,parent_artifact_run_label,parent_run_id,instance_id,arm_id,numerator,denominator,requested_rate,selector_rule_id,schema_seed,selected_edge_count,selected_edge_share,selected_source_share,zero_selected_source_count,tier_state_cell_count_sequence,tier_active_action_cell_count_sequence,deepest_tier_index,deepest_tier_state_cell_count,deepest_tier_active_action_cell_count,largest_state_cell_share,endpoint_useful_coalescence_count,candidate_eligible,candidate_exclusion_reason
counterpoint_noisy_rate_full_tower_training_diagnostic_v001,counterpoint_symbolic_n3_small_v001-p001_over_144-schema0,counterpoint_noisy_rate_contraction_diagnostics_v001,smoke_001,counterpoint_symbolic_n3_small_v001-p001_over_144-schema0-rep0,counterpoint_symbolic_n3_small_v001,p001_over_144,1,144,0.006944444444444444,counterpoint_sha256_edge_threshold_v001,0,8,0.007017543859649123,0.07407407407407407,100,"[108, 100]","[1140, 1132]",1,100,1132,0.018518518518518517,8,True,
counterpoint_noisy_rate_full_tower_training_diagnostic_v001,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1,counterpoint_noisy_rate_contraction_diagnostics_v001,smoke_001,counterpoint_symbolic_n3_small_v001-p001_over_144-schema1-rep0,counterpoint_symbolic_n3_small_v001,p001_over_144,1,144,0.006944444444444444,counterpoint_sha256_edge_threshold_v001,1,4,0.0035087719298245615,0.037037037037037035,104,"[108, 104]","[1140, 1136]",1,104,1136,0.018518518518518517,4,True,
counterpoint_noisy_rate_full_tower_training_diagnostic_v001,counterpoint_symbolic_n3_small_v001-p001_over_144-schema2,counterpoint_noisy_rate_contraction_diagnostics_v001,smoke_001,counterpoint_symbolic_n3_small_v001-p001_over_144-schema2-rep0,counterpoint_symbolic_n3_small_v001,p001_over_144,1,144,0.006944444444444444,counterpoint_sha256_edge_threshold_v001,2,10,0.008771929824561403,0.08333333333333333,99,"[108, 98]","[1140, 1130]",1,98,1130,0.027777777777777776,10,True,
counterpoint_noisy_rate_full_tower_training_diagnostic_v001,counterpoint_symbolic_n3_small_v001-p001_over_036-schema0,counterpoint_noisy_rate_contraction_diagnostics_v001,smoke_001,counterpoint_symbolic_n3_small_v001-p001_over_036-schema0-rep0,counterpoint_symbolic_n3_small_v001,p001_over_036,1,36,0.027777777777777776,counterpoint_sha256_edge_threshold_v001,0,26,0.02280701754385965,0.2037037037037037,86,"[108, 82]","[1140, 1110]",1,82,1110,0.046296296296296294,26,True,
counterpoint_noisy_rate_full_tower_training_diagnostic_v001,counterpoint_symbolic_n3_small_v001-p001_over_036-schema1,counterpoint_noisy_rate_contraction_diagnostics_v001,smoke_001,counterpoint_symbolic_n3_small_v001-p001_over_036-schema1-rep0,counterpoint_symbolic_n3_small_v001,p001_over_036,1,36,0.027777777777777776,counterpoint_sha256_edge_threshold_v001,1,29,0.02543859649122807,0.23148148148148148,83,"[108, 79]","[1140, 1090]",1,79,1090,0.1111111111111111,29,True,
counterpoint_noisy_rate_full_tower_training_diagnostic_v001,counterpoint_symbolic_n3_small_v001-p001_over_036-schema2,counterpoint_noisy_rate_contraction_diagnostics_v001,smoke_001,counterpoint_symbolic_n3_small_v001-p001_over_036-schema2-rep0,counterpoint_symbolic_n3_small_v001,p001_over_036,1,36,0.027777777777777776,counterpoint_sha256_edge_threshold_v001,2,34,0.02982456140350877,0.26851851851851855,79,"[108, 75]","[1140, 1085]",1,75,1085,0.10185185185185185,33,True,
counterpoint_noisy_rate_full_tower_training_diagnostic_v001,counterpoint_symbolic_n3_small_v001-p001_over_018-schema0,counterpoint_noisy_rate_contraction_diagnostics_v001,smoke_001,counterpoint_symbolic_n3_small_v001-p001_over_018-schema0-rep0,counterpoint_symbolic_n3_small_v001,p001_over_018,1,18,0.05555555555555555,counterpoint_sha256_edge_threshold_v001,0,55,0.04824561403508772,0.4074074074074074,64,"[108, 54]","[1140, 1029]",1,54,1029,0.09259259259259259,54,True,
