evaluation_id,run_mode,status,candidate_group_id,threshold_count,run_count,pair_count,unblocked_threshold_count,highest_shared_passing_threshold,highest_schema0_passing_threshold,highest_schema1_passing_threshold,recommended_replicate_probe_threshold,claim_status,bounded_claim_text,artifact_root
counterpoint_threshold_frontier_probe_v001,threshold_frontier_probe_v001,complete,counterpoint_symbolic_n3_wide_20_108_span18_v001-p001_over_018-schema0,2,4,2,2,13.0,13.0,13.0,13.0,schema1_margin_advantage_only,"No frontier separation was observed, but Schema 1 had post-hit margin wins; recommended paired threshold is 13.0.",/Users/foster/big_boy_benchmarking/docs/evaluations/counterpoint_symbolic_v001/threshold_frontier_probe/artifacts/episodes16_001
