pair_id,arm_id,arm_type,candidate_id,schema_id,run_id,replicate_index,episode_index,step_index,tier,state_cell_id,action_cell_id,candidate_lift_count,executable_lift_count,selected_lift_source,selected_lift_target,selected_action_index,lift_status,failure_reason
pairrep000,plate_support_selected_tower_candidate:plate_support_candidate:source_local_ratio:0:342448ef2e,selected_tower_candidate,plate_support_candidate:source_local_ratio:0:342448ef2e,plate_support_schema_source_local_ratio_001_over_018_v001,smoke_001-pairrep000-plate-support-selected-tower-candidate-plate-support-candidate-source-local-ratio-0-342448ef2e,0,0,0,1,"StateCellId(tier=1, ordinal=9)","ActionCellId(tier=1, ordinal=6)",1,1,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=1, e3=1)","PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=1, e3=2)",10,success,
pairrep000,plate_support_selected_tower_candidate:plate_support_candidate:source_local_ratio:0:342448ef2e,selected_tower_candidate,plate_support_candidate:source_local_ratio:0:342448ef2e,plate_support_schema_source_local_ratio_001_over_018_v001,smoke_001-pairrep000-plate-support-selected-tower-candidate-plate-support-candidate-source-local-ratio-0-342448ef2e,0,0,1,1,"StateCellId(tier=1, ordinal=17)","ActionCellId(tier=1, ordinal=9)",1,1,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=1, e3=2)","PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=1, e2=1, e3=2)",2,success,
pairrep000,plate_support_selected_tower_candidate:plate_support_candidate:source_local_ratio:0:342448ef2e,selected_tower_candidate,plate_support_candidate:source_local_ratio:0:342448ef2e,plate_support_schema_source_local_ratio_001_over_018_v001,smoke_001-pairrep000-plate-support-selected-tower-candidate-plate-support-candidate-source-local-ratio-0-342448ef2e,0,0,2,1,"StateCellId(tier=1, ordinal=21)","ActionCellId(tier=1, ordinal=24)",1,1,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=1, e2=1, e3=2)","PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=1, e2=1, e3=1)",11,success,
pairrep000,plate_support_selected_tower_candidate:plate_support_candidate:source_local_ratio:0:342448ef2e,selected_tower_candidate,plate_support_candidate:source_local_ratio:0:342448ef2e,plate_support_schema_source_local_ratio_001_over_018_v001,smoke_001-pairrep000-plate-support-selected-tower-candidate-plate-support-candidate-source-local-ratio-0-342448ef2e,0,0,3,1,"StateCellId(tier=1, ordinal=25)","ActionCellId(tier=1, ordinal=37)",1,1,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=1, e2=1, e3=1)","PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=1, e2=0, e3=1)",9,success,
pairrep000,plate_support_selected_tower_candidate:plate_support_candidate:source_local_ratio:0:342448ef2e,selected_tower_candidate,plate_support_candidate:source_local_ratio:0:342448ef2e,plate_support_schema_source_local_ratio_001_over_018_v001,smoke_001-pairrep000-plate-support-selected-tower-candidate-plate-support-candidate-source-local-ratio-0-342448ef2e,0,0,4,1,"StateCellId(tier=1, ordinal=27)","ActionCellId(tier=1, ordinal=62)",1,1,"PlateSupportState(x_idx=2, y_idx=3, theta_idx=0, e1=1, e2=0, e3=1)","PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=0, e3=1)",3,success,
pairrep000,plate_support_selected_tower_candidate:plate_support_candidate:source_local_ratio:0:342448ef2e,selected_tower_candidate,plate_support_candidate:source_local_ratio:0:342448ef2e,plate_support_schema_source_local_ratio_001_over_018_v001,smoke_001-pairrep000-plate-support-selected-tower-candidate-plate-support-candidate-source-local-ratio-0-342448ef2e,0,0,5,1,"StateCellId(tier=1, ordinal=32)","ActionCellId(tier=1, ordinal=80)",1,1,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=1, e2=0, e3=1)","PlateSupportState(x_idx=2, y_idx=1, theta_idx=0, e1=1, e2=0, e3=1)",3,success,
pairrep000,plate_support_selected_tower_candidate:plate_support_candidate:source_local_ratio:0:342448ef2e,selected_tower_candidate,plate_support_candidate:source_local_ratio:0:342448ef2e,plate_support_schema_source_local_ratio_001_over_018_v001,smoke_001-pairrep000-plate-support-selected-tower-candidate-plate-support-candidate-source-local-ratio-0-342448ef2e,0,0,6,1,"StateCellId(tier=1, ordinal=35)","ActionCellId(tier=1, ordinal=99)",1,1,"PlateSupportState(x_idx=2, y_idx=1, theta_idx=0, e1=1, e2=0, e3=1)","PlateSupportState(x_idx=2, y_idx=1, theta_idx=0, e1=1, e2=1, e3=1)",8,success,
pairrep000,plate_support_selected_tower_candidate:plate_support_candidate:source_local_ratio:0:342448ef2e,selected_tower_candidate,plate_support_candidate:source_local_ratio:0:342448ef2e,plate_support_schema_source_local_ratio_001_over_018_v001,smoke_001-pairrep000-plate-support-selected-tower-candidate-plate-support-candidate-source-local-ratio-0-342448ef2e,0,0,7,1,"StateCellId(tier=1, ordinal=38)","ActionCellId(tier=1, ordinal=120)",1,1,"PlateSupportState(x_idx=2, y_idx=1, theta_idx=0, e1=1, e2=1, e3=1)","PlateSupportState(x_idx=2, y_idx=1, theta_idx=0, e1=2, e2=1, e3=1)",6,success,
pairrep000,plate_support_selected_tower_candidate:plate_support_candidate:source_local_ratio:0:342448ef2e,selected_tower_candidate,plate_support_candidate:source_local_ratio:0:342448ef2e,plate_support_schema_source_local_ratio_001_over_018_v001,smoke_001-pairrep000-plate-support-selected-tower-candidate-plate-support-candidate-source-local-ratio-0-342448ef2e,0,0,8,1,"StateCellId(tier=1, ordinal=41)","ActionCellId(tier=1, ordinal=145)",1,1,"PlateSupportState(x_idx=2, y_idx=1, theta_idx=0, e1=2, e2=1, e3=1)","PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=2, e2=1, e3=1)",2,success,
pairrep000,plate_support_selected_tower_candidate:plate_support_candidate:source_local_ratio:0:342448ef2e,selected_tower_candidate,plate_support_candidate:source_local_ratio:0:342448ef2e,plate_support_schema_source_local_ratio_001_over_018_v001,smoke_001-pairrep000-plate-support-selected-tower-candidate-plate-support-candidate-source-local-ratio-0-342448ef2e,0,0,9,1,"StateCellId(tier=1, ordinal=45)","ActionCellId(tier=1, ordinal=179)",1,1,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=2, e2=1, e3=1)","PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=2, e2=2, e3=1)",8,success,
pairrep000,plate_support_selected_tower_candidate:plate_support_candidate:source_local_ratio:0:342448ef2e,selected_tower_candidate,plate_support_candidate:source_local_ratio:0:342448ef2e,plate_support_schema_source_local_ratio_001_over_018_v001,smoke_001-pairrep000-plate-support-selected-tower-candidate-plate-support-candidate-source-local-ratio-0-342448ef2e,0,0,10,1,"StateCellId(tier=1, ordinal=50)","ActionCellId(tier=1, ordinal=199)",1,1,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=2, e2=2, e3=1)","PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=2, e2=2, e3=1)",0,success,
pairrep000,plate_support_selected_tower_candidate:plate_support_candidate:source_local_ratio:0:342448ef2e,selected_tower_candidate,plate_support_candidate:source_local_ratio:0:342448ef2e,plate_support_schema_source_local_ratio_001_over_018_v001,smoke_001-pairrep000-plate-support-selected-tower-candidate-plate-support-candidate-source-local-ratio-0-342448ef2e,0,0,11,1,"StateCellId(tier=1, ordinal=53)","ActionCellId(tier=1, ordinal=219)",1,1,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=2, e2=2, e3=1)","PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=2, e2=2, e3=2)",10,success,
pairrep000,plate_support_selected_tower_candidate:plate_support_candidate:source_local_ratio:0:342448ef2e,selected_tower_candidate,plate_support_candidate:source_local_ratio:0:342448ef2e,plate_support_schema_source_local_ratio_001_over_018_v001,smoke_001-pairrep000-plate-support-selected-tower-candidate-plate-support-candidate-source-local-ratio-0-342448ef2e,0,0,12,1,"StateCellId(tier=1, ordinal=58)","ActionCellId(tier=1, ordinal=230)",1,1,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=2, e2=2, e3=2)","PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=1, e2=2, e3=2)",7,success,
pairrep000,plate_support_selected_tower_candidate:plate_support_candidate:source_local_ratio:0:342448ef2e,selected_tower_candidate,plate_support_candidate:source_local_ratio:0:342448ef2e,plate_support_schema_source_local_ratio_001_over_018_v001,smoke_001-pairrep000-plate-support-selected-tower-candidate-plate-support-candidate-source-local-ratio-0-342448ef2e,0,0,13,1,"StateCellId(tier=1, ordinal=59)","ActionCellId(tier=1, ordinal=235)",1,1,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=1, e2=2, e3=2)","PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=1, e2=1, e3=2)",9,success,
pairrep000,plate_support_selected_tower_candidate:plate_support_candidate:source_local_ratio:0:342448ef2e,selected_tower_candidate,plate_support_candidate:source_local_ratio:0:342448ef2e,plate_support_schema_source_local_ratio_001_over_018_v001,smoke_001-pairrep000-plate-support-selected-tower-candidate-plate-support-candidate-source-local-ratio-0-342448ef2e,0,0,14,1,"StateCellId(tier=1, ordinal=61)","ActionCellId(tier=1, ordinal=275)",1,1,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=1, e2=1, e3=2)","PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=1, e2=0, e3=2)",9,success,
pairrep000,plate_support_selected_tower_candidate:plate_support_candidate:source_local_ratio:0:342448ef2e,selected_tower_candidate,plate_support_candidate:source_local_ratio:0:342448ef2e,plate_support_schema_source_local_ratio_001_over_018_v001,smoke_001-pairrep000-plate-support-selected-tower-candidate-plate-support-candidate-source-local-ratio-0-342448ef2e,0,0,15,1,"StateCellId(tier=1, ordinal=63)","ActionCellId(tier=1, ordinal=300)",1,1,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=1, e2=0, e3=2)","PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=2, e2=0, e3=2)",6,success,
pairrep000,plate_support_selected_tower_candidate:plate_support_candidate:source_local_ratio:0:342448ef2e,selected_tower_candidate,plate_support_candidate:source_local_ratio:0:342448ef2e,plate_support_schema_source_local_ratio_001_over_018_v001,smoke_001-pairrep000-plate-support-selected-tower-candidate-plate-support-candidate-source-local-ratio-0-342448ef2e,0,0,16,1,"StateCellId(tier=1, ordinal=68)","ActionCellId(tier=1, ordinal=328)",1,1,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=2, e2=0, e3=2)","PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=2, e2=0, e3=1)",11,success,
pairrep000,plate_support_selected_tower_candidate:plate_support_candidate:source_local_ratio:0:342448ef2e,selected_tower_candidate,plate_support_candidate:source_local_ratio:0:342448ef2e,plate_support_schema_source_local_ratio_001_over_018_v001,smoke_001-pairrep000-plate-support-selected-tower-candidate-plate-support-candidate-source-local-ratio-0-342448ef2e,0,0,17,1,"StateCellId(tier=1, ordinal=69)","ActionCellId(tier=1, ordinal=334)",1,1,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=2, e2=0, e3=1)","PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=2, e2=0, e3=2)",10,success,
pairrep000,plate_support_selected_tower_candidate:plate_support_candidate:source_local_ratio:0:342448ef2e,selected_tower_candidate,plate_support_candidate:source_local_ratio:0:342448ef2e,plate_support_schema_source_local_ratio_001_over_018_v001,smoke_001-pairrep000-plate-support-selected-tower-candidate-plate-support-candidate-source-local-ratio-0-342448ef2e,0,0,18,1,"StateCellId(tier=1, ordinal=68)","ActionCellId(tier=1, ordinal=356)",1,1,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=2, e2=0, e3=2)","PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=2, e2=0, e3=1)",11,success,
pairrep000,plate_support_selected_tower_candidate:plate_support_candidate:source_local_ratio:0:342448ef2e,selected_tower_candidate,plate_support_candidate:source_local_ratio:0:342448ef2e,plate_support_schema_source_local_ratio_001_over_018_v001,smoke_001-pairrep000-plate-support-selected-tower-candidate-plate-support-candidate-source-local-ratio-0-342448ef2e,0,0,19,1,"StateCellId(tier=1, ordinal=69)","ActionCellId(tier=1, ordinal=333)",1,1,"PlateSupportState(x_idx=3, y_idx=2, theta_idx=0, e1=2, e2=0, e3=1)","PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=2, e2=0, e3=1)",1,success,
pairrep000,plate_support_selected_tower_candidate:plate_support_candidate:source_local_ratio:0:342448ef2e,selected_tower_candidate,plate_support_candidate:source_local_ratio:0:342448ef2e,plate_support_schema_source_local_ratio_001_over_018_v001,smoke_001-pairrep000-plate-support-selected-tower-candidate-plate-support-candidate-source-local-ratio-0-342448ef2e,0,0,20,1,"StateCellId(tier=1, ordinal=71)","ActionCellId(tier=1, ordinal=373)",1,1,"PlateSupportState(x_idx=2, y_idx=2, theta_idx=0, e1=2, e2=0, e3=1)","PlateSupportState(x_idx=1, y_idx=2, theta_idx=0, e1=2, e2=0, e3=1)",1,success,
pairrep000,plate_support_selected_tower_candidate:plate_support_candidate:source_local_ratio:0:342448ef2e,selected_tower_candidate,plate_support_candidate:source_local_ratio:0:342448ef2e,plate_support_schema_source_local_ratio_001_over_018_v001,smoke_001-pairrep000-plate-support-selected-tower-candidate-plate-support-candidate-source-local-ratio-0-342448ef2e,0,0,21,1,"StateCellId(tier=1, ordinal=73)","ActionCellId(tier=1, ordinal=413)",1,1,"PlateSupportState(x_idx=1, y_idx=2, theta_idx=0, e1=2, e2=0, e3=1)","PlateSupportState(x_idx=1, y_idx=2, theta_idx=0, e1=2, e2=0, e3=2)",10,success,
pairrep000,plate_support_selected_tower_candidate:plate_support_candidate:source_local_ratio:0:342448ef2e,selected_tower_candidate,plate_support_candidate:source_local_ratio:0:342448ef2e,plate_support_schema_source_local_ratio_001_over_018_v001,smoke_001-pairrep000-plate-support-selected-tower-candidate-plate-support-candidate-source-local-ratio-0-342448ef2e,0,0,22,1,"StateCellId(tier=1, ordinal=78)","ActionCellId(tier=1, ordinal=439)",1,1,"PlateSupportState(x_idx=1, y_idx=2, theta_idx=0, e1=2, e2=0, e3=2)","PlateSupportState(x_idx=1, y_idx=2, theta_idx=0, e1=2, e2=1, e3=2)",8,success,
pairrep000,plate_support_selected_tower_candidate:plate_support_candidate:source_local_ratio:0:342448ef2e,selected_tower_candidate,plate_support_candidate:source_local_ratio:0:342448ef2e,plate_support_schema_source_local_ratio_001_over_018_v001,smoke_001-pairrep000-plate-support-selected-tower-candidate-plate-support-candidate-source-local-ratio-0-342448ef2e,0,0,23,1,"StateCellId(tier=1, ordinal=80)","ActionCellId(tier=1, ordinal=462)",1,1,"PlateSupportState(x_idx=1, y_idx=2, theta_idx=0, e1=2, e2=1, e3=2)","PlateSupportState(x_idx=1, y_idx=2, theta_idx=0, e1=2, e2=2, e3=2)",8,success,
