arm_id,run_id,total_duration_seconds
plate_support_direct_concrete_baseline,smoke_001-pairrep000-plate-support-direct-concrete-baseline,0.8710128749953583
plate_support_direct_concrete_baseline,smoke_001-pairrep001-plate-support-direct-concrete-baseline,0.7778363330289721
plate_support_direct_concrete_baseline,smoke_001-pairrep002-plate-support-direct-concrete-baseline,0.8838700420456007
plate_support_direct_concrete_baseline,smoke_001-pairrep003-plate-support-direct-concrete-baseline,0.8220521250041202
plate_support_selected_tower_candidate:plate_support_candidate:source_local_ratio:0:342448ef2e,smoke_001-pairrep000-plate-support-selected-tower-candidate-plate-support-candidate-source-local-ratio-0-342448ef2e,1.2968152919784188
plate_support_selected_tower_candidate:plate_support_candidate:source_local_ratio:0:342448ef2e,smoke_001-pairrep001-plate-support-selected-tower-candidate-plate-support-candidate-source-local-ratio-0-342448ef2e,1.2431807910325006
plate_support_selected_tower_candidate:plate_support_candidate:source_local_ratio:0:342448ef2e,smoke_001-pairrep002-plate-support-selected-tower-candidate-plate-support-candidate-source-local-ratio-0-342448ef2e,1.2351857910398394
plate_support_selected_tower_candidate:plate_support_candidate:source_local_ratio:0:342448ef2e,smoke_001-pairrep003-plate-support-selected-tower-candidate-plate-support-candidate-source-local-ratio-0-342448ef2e,1.1888246670132503
